run_id,dataset,method,seed,epoch,train_loss,val_loss,val_macro_f1,prototype_purity,mean_uncertainty,activation_consistency
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,47,0.08791,0.16254,86.4523,0.904,0.6063,0.8594
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,48,0.10437,0.15249,88.9604,0.8949,0.4769,0.8079
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,49,0.10061,0.11013,96.4837,0.8763,0.1487,0.8285
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,50,0.06744,0.1754,75.9136,0.8287,0.893,0.8323
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,51,0.05158,0.15545,81.8474,0.8774,0.7579,0.8446
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,52,0.08231,0.07828,96.9467,0.8823,0.0669,0.8279
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,53,0.0439,0.13845,79.4384,0.8709,0.87,0.8723
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,54,0.05903,0.10574,85.083,0.882,0.6576,0.8652
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,55,0.0645,0.07444,97.9533,0.8849,0.0823,0.8562
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,56,0.07734,0.12398,82.2924,0.8645,0.7755,0.8843
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,57,0.06875,0.12489,86.1746,0.8354,0.5122,0.8306
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,58,0.012,0.09913,97.8954,0.8771,0.0588,0.8527
run_20260601_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260601,59,0.04091,0.09919,81.6759,0.8662,0.9106,0.8592
run_20260601_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260601,60,0.03522,0.07668,87.9682,0.8566,0.4962,0.8759
run_20260601_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260601,1,1.69295,1.81294,85.8872,0.7362,0.6616,0.8443
run_20260601_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260601,2,1.58818,1.76157,72.7413,0.7542,0.98,0.8828
run_20260601_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260601,3,1.49265,1.65403,77.9537,0.7121,0.8785,0.8621
run_20260601_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260601,4,1.42729,1.49425,89.0685,0.8473,0.3677,0.869
run_20260601_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260601,5,1.3203,1.46555,77.9496,0.8274,0.9135,0.8634
run_20260601_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260601,6,1.23528,1.37654,81.7722,0.8216,0.8528,0.8263
run_20260607_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260607,7,1.16803,1.29192,88.8494,0.7492,0.4545,0.8611
run_20260607_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260607,8,1.09609,1.27826,69.6122,0.7961,0.98,0.816
run_20260607_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260607,9,1.02903,1.13815,75.6604,0.7449,0.9449,0.7924
run_20260607_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260607,10,1.00268,1.00868,90.8913,0.7953,0.3073,0.8171
run_20260607_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260607,11,0.91997,1.04831,74.2946,0.7581,0.98,0.8995
run_20260607_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260607,12,0.82754,0.95887,80.3731,0.7584,0.8203,0.8297
run_20260607_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260607,13,0.81483,0.82153,93.3465,0.7676,0.2795,0.8534
run_20260607_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260607,14,0.78225,0.87162,77.2452,0.7678,0.98,0.8687
run_20260607_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260607,15,0.7241,0.78043,82.5098,0.8023,0.7463,0.8476
run_20260607_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260607,16,0.65209,0.70267,94.2266,0.7789,0.2667,0.8797
run_20260607_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260607,17,0.5971,0.72182,77.744,0.8077,0.98,0.8651
run_20260607_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260607,18,0.5651,0.6631,84.0573,0.7824,0.7099,0.853
run_20260607_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260607,19,0.52815,0.57745,95.4069,0.8242,0.2126,0.8634
run_20260607_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260607,20,0.51566,0.60272,81.2489,0.7954,0.8049,0.8475
run_20260607_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260607,21,0.47172,0.55121,85.304,0.787,0.6118,0.8495
run_20260607_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260607,22,0.4805,0.47853,96.5002,0.8673,0.0969,0.862
run_20260607_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260607,23,0.41395,0.51537,84.9712,0.8661,0.7285,0.8285
run_20260607_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260607,24,0.43098,0.46465,87.3419,0.8714,0.5034,0.8851
run_20260614_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260614,25,0.36557,0.4053,94.7529,0.8204,0.1768,0.8689
run_20260614_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260614,26,0.34579,0.49662,75.2275,0.8316,0.98,0.8247
run_20260614_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260614,27,0.32166,0.36933,80.9214,0.8047,0.7171,0.8412
run_20260614_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260614,28,0.2899,0.3297,95.7871,0.8168,0.1273,0.8727
run_20260614_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260614,29,0.28778,0.38604,77.6724,0.764,0.9372,0.8625
run_20260614_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260614,30,0.26139,0.33832,84.2147,0.7931,0.6645,0.8492
run_20260614_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260614,31,0.25521,0.28322,97.0262,0.828,0.1188,0.8541
run_20260614_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260614,32,0.25431,0.34393,81.0478,0.7923,0.7652,0.8341
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,33,0.23159,0.27643,85.2889,0.826,0.641,0.8509
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,34,0.19854,0.20585,97.0714,0.8083,0.1449,0.8519
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,35,0.22028,0.25017,80.9513,0.8287,0.8375,0.8582
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,36,0.20831,0.26131,86.7284,0.8343,0.5311,0.8364
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,37,0.17011,0.16388,97.8751,0.8203,0.0206,0.8309
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,38,0.16118,0.22812,83.3249,0.7909,0.6505,0.8673
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,39,0.15585,0.20283,87.1902,0.7986,0.5354,0.8294
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,40,0.15364,0.15072,98.6644,0.8915,0.0445,0.8475
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,41,0.16853,0.19572,86.2399,0.8582,0.5056,0.8258
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,42,0.12596,0.15342,89.1005,0.8803,0.4787,0.8843
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,43,0.13512,0.07991,96.2974,0.859,0.1737,0.829
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,44,0.12548,0.19482,76.3213,0.8176,0.98,0.8727
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,45,0.12693,0.16779,82.4086,0.84,0.6641,0.8613
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,46,0.10277,0.13787,96.9957,0.8344,0.2072,0.8284
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,47,0.11576,0.17087,79.5301,0.8771,0.8846,0.8396
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,48,0.10081,0.10079,84.4662,0.8635,0.6869,0.8612
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,49,0.08651,0.08917,97.772,0.8574,0.0661,0.8737
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,50,0.07806,0.14835,81.6646,0.8214,0.815,0.8791
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,51,0.05859,0.14997,87.0395,0.8593,0.502,0.8653
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,52,0.07114,0.10417,97.7414,0.8618,0.0948,0.8492
run_20260601_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260601,53,0.06852,0.11291,81.9815,0.8462,0.7094,0.8464
run_20260601_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260601,54,0.02999,0.10703,87.8308,0.874,0.4955,0.8489
run_20260601_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260601,55,0.02661,0.03206,98.2114,0.8697,0.075,0.8216
run_20260601_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260601,56,0.05957,0.09545,84.1877,0.8447,0.7295,0.8544
run_20260601_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260601,57,0.06148,0.11851,88.2521,0.8618,0.4877,0.8172
run_20260601_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260601,58,0.06224,0.04304,99.1649,0.9181,0.065,0.8435
run_20260601_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260601,59,0.05631,0.09201,86.9927,0.9531,0.5545,0.8352
run_20260601_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260601,60,0.03133,0.09928,90.2381,0.9135,0.5136,0.8546
run_20260607_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260607,1,1.68852,1.87509,84.2416,0.7479,0.7257,0.852
run_20260607_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260607,2,1.57429,1.8089,65.4334,0.7846,0.98,0.8433
run_20260607_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260607,3,1.47783,1.66208,71.8981,0.737,0.98,0.8315
run_20260607_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260607,4,1.41456,1.50317,87.453,0.7781,0.5298,0.8343
run_20260607_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260607,5,1.33275,1.47824,70.4871,0.7955,0.98,0.842
run_20260607_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260607,6,1.25889,1.3793,77.2552,0.762,0.98,0.8402
run_20260607_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260607,7,1.1571,1.23428,90.5174,0.8034,0.4254,0.8471
run_20260607_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260607,8,1.07635,1.21336,74.4707,0.7485,0.98,0.8195
run_20260607_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260607,9,1.03561,1.16811,80.6055,0.8177,0.7303,0.8421
run_20260607_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260607,10,0.96567,1.01723,91.75,0.7618,0.3114,0.8688
run_20260607_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260607,11,0.93213,1.04806,75.8999,0.7884,0.9122,0.8234
run_20260607_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260607,12,0.85533,0.91863,82.3875,0.7826,0.6527,0.8541
run_20260607_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260607,13,0.79625,0.87847,93.3897,0.7377,0.2653,0.8288
run_20260607_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260607,14,0.73225,0.85793,79.262,0.7574,0.8669,0.826
run_20260607_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260607,15,0.72882,0.78355,83.3092,0.7474,0.6641,0.8557
run_20260607_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260607,16,0.64759,0.67501,94.871,0.8367,0.2336,0.8442
run_20260607_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260607,17,0.62693,0.71277,82.8569,0.8349,0.7392,0.8906
run_20260607_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260607,18,0.56685,0.65611,86.5072,0.8384,0.6552,0.8943
run_20260614_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260614,19,0.5605,0.58534,93.5778,0.7938,0.2524,0.8242
run_20260614_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260614,20,0.50283,0.6248,74.6312,0.803,0.98,0.8473
run_20260614_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260614,21,0.49965,0.55212,80.5652,0.7817,0.8098,0.8918
run_20260614_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260614,22,0.42919,0.46981,95.4003,0.8098,0.2501,0.8349
run_20260614_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260614,23,0.43977,0.52858,77.282,0.784,0.957,0.8482
run_20260614_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260614,24,0.40431,0.48371,83.6631,0.7743,0.618,0.8786
run_20260614_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260614,25,0.36835,0.37949,96.2865,0.815,0.1156,0.849
run_20260614_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260614,26,0.33332,0.43161,80.1808,0.7801,0.8106,0.8331
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,27,0.33063,0.40875,85.6429,0.8133,0.6202,0.9054
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,28,0.30622,0.30439,96.3518,0.8127,0.1513,0.8296
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,29,0.29229,0.39064,80.4702,0.7942,0.9453,0.8498
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,30,0.26918,0.33027,85.9937,0.856,0.6387,0.8846
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,31,0.26405,0.26774,96.8901,0.7684,0.0788,0.8336
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,32,0.23952,0.32837,84.04,0.7968,0.6603,0.8589
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,33,0.24238,0.30139,86.8257,0.8136,0.4981,0.8292
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,34,0.18614,0.25,98.1169,0.8845,0.1597,0.8598
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,35,0.19266,0.24142,86.0379,0.8639,0.5418,0.8618
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,36,0.17189,0.24822,88.871,0.866,0.3714,0.8834
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,37,0.17436,0.16867,95.9319,0.8361,0.2561,0.8659
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,38,0.17417,0.24956,75.2805,0.769,0.98,0.8943
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,39,0.12792,0.21041,81.763,0.8196,0.7416,0.8433
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,40,0.12467,0.15598,96.6284,0.8333,0.0962,0.8727
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,41,0.10604,0.20472,79.6731,0.7995,0.8956,0.8751
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,42,0.16093,0.19861,84.228,0.8368,0.6068,0.8539
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,43,0.14465,0.08707,97.5237,0.814,0.112,0.8273
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,44,0.12375,0.21018,82.1859,0.8297,0.7755,0.849
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,45,0.11192,0.17289,86.5654,0.8301,0.5192,0.8402
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,46,0.09311,0.0631,97.9149,0.8666,0.0481,0.8284
run_20260601_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260601,47,0.10992,0.16795,81.1358,0.8438,0.8416,0.8869
run_20260601_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260601,48,0.08219,0.13468,88.2086,0.8414,0.4896,0.8105
run_20260601_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260601,49,0.09605,0.08197,98.2344,0.8638,0.1096,0.8643
run_20260601_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260601,50,0.08982,0.09208,83.8212,0.8846,0.7019,0.8463
run_20260601_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260601,51,0.06787,0.1159,86.9439,0.8421,0.6864,0.8483
run_20260601_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260601,52,0.08195,0.10192,98.6109,0.96,0.0461,0.843
run_20260601_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260601,53,0.04935,0.10666,87.6054,0.9028,0.6122,0.8817
run_20260601_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260601,54,0.06343,0.11407,89.9952,0.943,0.395,0.8437
run_20260607_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260607,55,0.06931,0.06717,96.3104,0.8261,0.1493,0.8324
run_20260607_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260607,56,0.03913,0.14648,75.6571,0.8328,0.98,0.8316
run_20260607_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260607,57,0.06021,0.10549,82.545,0.8643,0.7169,0.8191
run_20260607_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260607,58,0.03729,0.06798,97.4024,0.8627,0.0475,0.8436
run_20260607_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260607,59,0.02047,0.0968,79.8253,0.8737,0.8225,0.8575
run_20260607_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260607,60,0.05624,0.09167,85.1839,0.8681,0.6214,0.8557
run_20260607_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260607,1,1.69763,1.876,85.908,0.7528,0.5899,0.8622
run_20260607_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260607,2,1.59167,1.79096,70.4888,0.7574,0.98,0.8634
run_20260607_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260607,3,1.49587,1.68105,76.0924,0.7485,0.9658,0.8344
run_20260607_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260607,4,1.3704,1.53058,88.4039,0.7491,0.4498,0.8235
run_20260607_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260607,5,1.31457,1.48973,72.6064,0.8257,0.98,0.8313
run_20260607_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260607,6,1.21787,1.36109,78.6357,0.767,0.8869,0.8834
run_20260607_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260607,7,1.13148,1.24815,90.8935,0.7643,0.3661,0.9132
run_20260607_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260607,8,1.08215,1.16631,76.4367,0.7879,0.98,0.871
run_20260607_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260607,9,1.02348,1.15305,81.0313,0.8111,0.8149,0.8388
run_20260607_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260607,10,0.93728,1.04024,92.6401,0.8035,0.3374,0.8591
run_20260607_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260607,11,0.90784,0.99746,80.7823,0.8514,0.7416,0.8141
run_20260607_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260607,12,0.84489,0.94523,84.4825,0.8379,0.7447,0.893
run_20260614_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260614,13,0.79234,0.8433,91.5139,0.7869,0.3566,0.8369
run_20260614_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260614,14,0.74216,0.87192,72.3574,0.7915,0.98,0.8676
run_20260614_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260614,15,0.69828,0.82145,78.4726,0.7837,0.9483,0.8634
run_20260614_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260614,16,0.66298,0.70572,93.7055,0.7971,0.316,0.8538
run_20260614_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260614,17,0.64639,0.71071,76.3416,0.7707,0.98,0.8516
run_20260614_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260614,18,0.57278,0.66429,81.9458,0.7856,0.7469,0.8565
run_20260614_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260614,19,0.55987,0.57805,95.0933,0.8214,0.2088,0.8466
run_20260614_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260614,20,0.502,0.5783,79.2015,0.8018,0.7753,0.8478
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,21,0.4866,0.55544,85.2048,0.7755,0.6218,0.8142
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,22,0.43094,0.47898,95.4382,0.7513,0.1603,0.8695
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,23,0.4244,0.51306,80.119,0.8221,0.8175,0.7874
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,24,0.42718,0.47021,85.0436,0.7749,0.5973,0.8362
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,25,0.38088,0.39311,96.8103,0.8122,0.1918,0.84
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,26,0.3403,0.41565,83.0109,0.8058,0.7351,0.8459
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,27,0.32043,0.36784,85.8376,0.7877,0.5339,0.8927
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,28,0.28066,0.31403,97.383,0.8475,0.2375,0.8666
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,29,0.29821,0.37765,84.6383,0.8336,0.6535,0.8357
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,30,0.2829,0.31116,88.7218,0.8638,0.4764,0.8589
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,31,0.27285,0.27983,95.3782,0.8088,0.1325,0.8388
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,32,0.24,0.36474,75.7489,0.8059,0.98,0.8465
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,33,0.24524,0.30006,81.9025,0.84,0.8046,0.8542
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,34,0.21185,0.26142,96.3284,0.7999,0.1592,0.857
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,35,0.21015,0.26584,78.9413,0.8221,0.9318,0.8138
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,36,0.1969,0.22622,83.7406,0.8077,0.6634,0.8391
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,37,0.17508,0.16377,97.5022,0.8294,0.1507,0.8677
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,38,0.18542,0.21514,81.5758,0.8271,0.7802,0.8179
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,39,0.16116,0.21915,87.2003,0.8195,0.5163,0.8505
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,40,0.16326,0.12764,97.493,0.7809,0.0819,0.8512
run_20260601_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260601,41,0.13227,0.24057,80.9183,0.8359,0.8336,0.8661
run_20260601_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260601,42,0.15632,0.19123,87.1565,0.8346,0.5395,0.8455
run_20260601_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260601,43,0.13124,0.12371,98.0956,0.8458,0.02,0.835
run_20260601_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260601,44,0.11375,0.17319,83.1463,0.8512,0.7168,0.8479
run_20260601_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260601,45,0.0947,0.1532,88.0697,0.8673,0.5226,0.8413
run_20260601_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260601,46,0.09853,0.1038,98.6872,0.8778,0.0623,0.857
run_20260601_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260601,47,0.11397,0.13382,86.3457,0.903,0.5193,0.8511
run_20260601_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260601,48,0.07836,0.08813,88.617,0.8931,0.4347,0.8581
